V139_1.0,-0.861015918356
V139_2.0,0.0543942576211
V139_3.0,0.320195358834
V139_4.0,0.501311532577
V139_5.0,0.0496825614285
V89_0.0,-0.329729328326
V89_1.0,0.34310106446
V89_2.0,0.0511960559745
V1_1.0,0.320897629679
V1_2.0,-0.25632983757
V240_1.0,-0.108480024156
V240_2.0,0.140180005112
V240_3.0,0.409103025217
V240_4.0,0.103845283827
V240_5.0,0.445581795409
V240_8.0,-0.70665990595
V240_9.0,-0.219002387341
V102_0.0,0.847755086535
V102_1.0,-0.676818084537
V102_2.0,-0.268578440015
V102_3.0,-0.0846891646115
V102_4.0,0.187995284148
V102_5.0,0.0589031105872
V60_0.0,-0.205647717954
V60_1.0,-0.28194445887
V60_2.0,-0.0958341024207
V60_3.0,0.00838768395388
V60_4.0,0.0985636238096
V60_8.0,0.541042763591
V138_1.0,0.467982701074
V138_2.0,0.273469250795
V138_3.0,0.297279325763
V138_4.0,0.0802027893556
V138_5.0,-1.05436627487
V13_1.0,-0.136056710211
V13_2.0,0.200624502317
V78_0.0,-0.118948362935
V78_1.0,0.20278498591
V78_2.0,-0.0192688308617
V260_0.0,-0.287822536485
V260_1.0,-0.0583495462924
V260_2.0,-0.466447564561
V260_3.0,0.877187439451
V145_1.0,0.720190467763
V145_2.0,0.629932537619
V145_3.0,0.270787157549
V145_4.0,-0.318032749312
V145_5.0,-1.2383096215
V30_0.0,-0.698587746882
V30_1.0,0.503173753459
V30_2.0,0.259981785532
V149_1.0,-0.532116666971
V149_2.0,-0.3551843563
V149_3.0,-0.255640445386
V149_4.0,-0.168842578918
V149_5.0,1.37635183968
V62_0.0,0.168426331589
V62_1.0,0.110512965636
V62_2.0,-0.20654430379
V62_3.0,-0.363719944643
V62_4.0,-0.347116329084
V62_5.0,0.09786405433
V62_6.0,0.499711254637
V62_8.0,0.10543376343
V263_0.0,-0.169810959176
V263_1.0,0.23437875128
V237_1.0,-0.237839672621
V237_2.0,0.0281788998466
V237_3.0,0.0769039401403
V237_4.0,-0.149814587932
V237_5.0,0.105763637014
V237_8.0,0.0
V237_9.0,0.241375575663
V39_0.0,-0.000136100699018
V39_1.0,0.0641672314833
V39_2.0,0.00053666132334
V31_0.0,0.93189357919
V31_1.0,-0.36528377629
V31_2.0,-0.502042010792
V33_0.0,-0.954509402229
V33_1.0,0.465704602353
V33_2.0,0.553372591984
V29_0.0,1.38681129331
V29_1.0,-0.721046554761
V29_2.0,-0.601196946441
V256_0.0,-1.22822997358
V256_1.0,0.543965180781
V256_2.0,0.4455415707
V256_8.0,-0.355860602629
V256_9.0,0.65915161684
V246_1.0,0.114293204216
V246_2.0,0.231488514078
V246_3.0,0.0290191144734
V246_4.0,0.282559082418
V246_5.0,0.227975101376
V246_8.0,-0.153677308469
V246_9.0,-0.667089915977
V25_0.0,-0.974812487135
V25_1.0,0.599492089691
V25_2.0,0.439888189553
V153_1.0,0.179629290391
V153_2.0,0.0849576755698
V153_3.0,-0.0447575848316
V153_4.0,0.0154323363869
V153_5.0,-0.170693925408
V134_1.0,-0.0961286068034
V134_2.0,0.113245486234
V134_3.0,-0.098487604331
V134_4.0,0.173987824167
V134_5.0,-0.0280493071502
V252_1.0,0.104234356429
V252_2.0,0.116941191071
V252_3.0,0.0322556367609
V252_4.0,0.421651855981
V252_5.0,-1.20957555874
V252_8.0,-0.321446120911
V252_9.0,0.920506431521
V254_1.0,0.231710851163
V254_2.0,0.126118043529
V254_3.0,-0.0570024500411
V254_4.0,-0.154536533974
V254_5.0,0.184216479086
V254_8.0,-0.0359812521463
V254_9.0,-0.229957345504
V144_1.0,-0.108122136368
V144_2.0,-0.177735847373
V144_3.0,-0.445854741728
V144_4.0,0.794809147233
V144_5.0,0.00147137035221
V21,-0.0158849085869
V55,-0.00403410788503
V121,0.0308009016083
V117,-0.00756480840895
